3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.802504480357508987e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.897447884974746035e-01,9.628244498519921146e-01,9.628244498519921146e-01,9.945743774960053019e-01,9.945743774960053019e-01,9.945743774960053019e-01,9.945743774960053019e-01,9.945743774960053019e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.945743774960053019e-01,9.945743774960053019e-01,9.945743774960053019e-01,9.977422969730513902e-01,1.000000000000000000e+00,9.977422969730513902e-01,9.977422969730513902e-01,1.000000000000000000e+00,9.977422969730513902e-01,9.897447884974746035e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.897447884974746035e-01,9.945743774960053019e-01,9.945743774960053019e-01,9.897447884974746035e-01,9.886745502769382909e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.886745502769382909e-01,9.628244498519921146e-01,9.977422969730513902e-01,9.628244498519921146e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.802504480357508987e-01,9.897447884974746035e-01,9.945743774960053019e-01,9.945743774960053019e-01,9.898664807745750638e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.897447884974746035e-01,9.977422969730513902e-01,9.628244498519921146e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.886745502769382909e-01,9.628244498519921146e-01,9.945743774960053019e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.898664807745750638e-01,1.000000000000000000e+00,9.977422969730513902e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.897447884974746035e-01,9.886745502769382909e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.802504480357508987e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.802504480357508987e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.977422969730513902e-01,1.000000000000000000e+00,9.886745502769382909e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.802504480357508987e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.977422969730513902e-01,1.000000000000000000e+00,9.886745502769382909e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.945743774960053019e-01,1.000000000000000000e+00,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.897447884974746035e-01,9.945743774960053019e-01,9.802504480357508987e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.886745502769382909e-01,9.897447884974746035e-01,9.897447884974746035e-01,9.897447884974746035e-01,9.802504480357508987e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.802504480357508987e-01,9.977422969730513902e-01,1.000000000000000000e+00,9.628244498519921146e-01,9.628244498519921146e-01,9.977422969730513902e-01,9.977422969730513902e-01,9.977422969730513902e-01,9.977422969730513902e-01,9.628244498519921146e-01,9.898664807745750638e-01,9.802504480357508987e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.886745502769382909e-01,9.897447884974746035e-01,9.628244498519921146e-01,9.945743774960053019e-01,9.945743774960053019e-01,9.945743774960053019e-01,9.628244498519921146e-01,9.977422969730513902e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.628244498519921146e-01,9.945743774960053019e-01,9.945743774960053019e-01,9.945743774960053019e-01,9.945743774960053019e-01,9.628244498519921146e-01,9.898664807745750638e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.628244498519921146e-01,9.977422969730513902e-01,9.945743774960053019e-01,9.977422969730513902e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.945743774960053019e-01,9.945743774960053019e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.945743774960053019e-01,9.898664807745750638e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.802504480357508987e-01,9.977422969730513902e-01,1.000000000000000000e+00,9.945743774960053019e-01,9.945743774960053019e-01,9.628244498519921146e-01,9.898664807745750638e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.898664807745750638e-01,9.628244498519921146e-01,9.628244498519921146e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,1.000000000000000000e+00,9.945743774960053019e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.897447884974746035e-01,9.897447884974746035e-01,9.898664807745750638e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.628244498519921146e-01,9.945743774960053019e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.886745502769382909e-01,9.898664807745750638e-01,9.628244498519921146e-01,9.945743774960053019e-01,9.945743774960053019e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.802504480357508987e-01,9.945743774960053019e-01,1.000000000000000000e+00,9.945743774960053019e-01,9.945743774960053019e-01,9.977422969730513902e-01,9.977422969730513902e-01,9.945743774960053019e-01,9.945743774960053019e-01,9.945743774960053019e-01,9.945743774960053019e-01,9.802504480357508987e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,9.945743774960053019e-01,9.977422969730513902e-01,9.628244498519921146e-01,9.977422969730513902e-01,9.977422969730513902e-01,9.945743774960053019e-01,9.628244498519921146e-01,9.628244498519921146e-01,9.897447884974746035e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01,3.127874075794277453e-01
